message,default label,default score,camembert label,camembert score
"Ah j’avais pas vu ben oui ça c’est normal!!!!
Alors je viens de discuter avec Thibaut, salaire net 3000 euros appart de fonction 129 mètres carrés, voiture de fonction 3008, frais de déplacements payés par la pharmacie, charges payées par la pharmacie donc si ça marche je fonce !!!
",NEGATIVE,0.857,POSITIVE,0.714
"Ca va tranquille ben oui fonce
",POSITIVE,0.7418,POSITIVE,0.8042
"Merci chéri
",POSITIVE,0.9877,POSITIVE,0.9615
"Bon c est pas la 208 mais la 3008 😉
",NEGATIVE,0.8458,POSITIVE,0.6921
"Lol
",NEGATIVE,0.9438,NEUTRAL,0.5396
"Et cette appart 129 m carree ca serait quoi ?
",NEGATIVE,0.955,NEGATIVE,0.9153
"Ben un appartement au dessus de la pharmacie qui sert pour les gardes entre autre et qui devait être l’appartement du pharmacien qui était là avant celui qui vient de couler la pharmacie
Confinés jusqu’au 11 mai!!!!
",NEGATIVE,0.9116,NEUTRAL,0.6445
"Ah ok
Oui 11 mai ca va lol
Il parle de l apres 11 mai 😊
Bon appriori je pourrais reprendre le boulot le 11 mai
",NEGATIVE,0.9691,NEUTRAL,0.589
"C’est ça encore 28 jours à attendre
",POSITIVE,0.9605,NEGATIVE,0.798
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"Bon bah heureusement que Disney+ vient agrémenter Netflix
",NEGATIVE,0.7976,NEGATIVE,0.821
"Lol
",NEGATIVE,0.9438,NEUTRAL,0.5396
"Je saurais Mercredi pour moi
Par contre c’est bien ce que je pensais, ils ferment les frontières mais pas dans l’Europe
",NEUTRAL,0.5929,NEGATIVE,0.7128
"Mais ça se passe comment en Belgique
Oui comme ça après le 11 mai tu pourras venir nous aider à déménager 😂😂😂
",NEGATIVE,0.9648,POSITIVE,0.686
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"En Belgique ils ont rien annoncé pour l’instant, mais ceux qui prennent une décision se réunissent Mercredi pour décider des prochaines étapes
Hahahah oui je prendrai des jours c’est sûr
",NEGATIVE,0.7169,NEUTRAL,0.5388
"Mais vous avez passé le pic ou pas
",NEGATIVE,0.9511,NEGATIVE,0.7996
"J’en sais rien
Je crois pas
Vous l’avez passé vous ?
",NEGATIVE,0.9558,NEGATIVE,0.9542
"😂😂😂
",NEGATIVE,0.6971,POSITIVE,0.82
"Il semblerait qu’on y soit
",NEGATIVE,0.7031,NEUTRAL,0.5231
"Le pic change de date de semaine en semaine c est comme le confinement
Lol
",NEGATIVE,0.9338,NEGATIVE,0.7429
"Oui mais là ça fait trois jours qu’on a plus de sortie que d’entrée à l’hôpital
",NEUTRAL,0.6228,NEGATIVE,0.8478
"Oui ben du coup on aurait passer le pic alors
",NEGATIVE,0.9815,NEGATIVE,0.9128
"Il semblerait mais comme parfois ça reflambe ils sont prudents d’où le mois de confinement et puis pour tout préparer masques tests etc
",NEGATIVE,0.9184,NEUTRAL,0.514
"Oui ça va sûrement être pareil ici
",NEUTRAL,0.5908,POSITIVE,0.7183
"Il y a des chances
",POSITIVE,0.9608,NEUTRAL,0.5761
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"Bon ici ils disent que ce n’est pas un pic mais une diminution
Je crois que ça réduit mais très lentement
",NEGATIVE,0.984,NEUTRAL,0.5685
"Si c’est une diminution c’est que le pic est passé normalement
",NEGATIVE,0.9776,NEUTRAL,0.5483
"Oui je crois qu’ils préfèrent éviter de dire que le pic est passé pour éviter que les gens se relâchent
Y’a eu pas mal de sorties ce week-end alors qu’il faisait beau, ils o n’y peur que ça ait un impact dans 10-15 jours
",NEGATIVE,0.9572,NEGATIVE,0.7936
"Ah ok ils sont subtils ces belges
",NEGATIVE,0.8578,NEUTRAL,0.6008
"Ça me fait penser que je dois prendre ma vitamine D
",NEGATIVE,0.72,NEUTRAL,0.6352
"Si les gens sont sortis en respectant les règles il n’y a pas de raison
Ah oui prends
",POSITIVE,0.8993,NEUTRAL,0.5465
"Ouais justement, ils sont aller se retrouver en famille dans des parcs
C’est une minorité mais plus de monde que d’habitude
",NEGATIVE,0.6762,NEUTRAL,0.5521
"Dans ce cas ils risquent vous prolonger!!!!
",POSITIVE,0.9818,NEGATIVE,0.8094
"Oui mais de base c’était prévu qu’ils pouvaient étendre jusqu’au 3 Mai
",NEGATIVE,0.9231,NEUTRAL,0.5835
"Ils vont le dire quand
",NEGATIVE,0.9902,NEUTRAL,0.5978
"Mercredi
Demain
",POSITIVE,0.9961,NEUTRAL,0.586
"Comment tu sais ça
",NEUTRAL,0.6587,NEUTRAL,0.5624
"Je suis devin 😂😂😂😂
",NEGATIVE,0.9883,NEUTRAL,0.5764
"Je vous l’avais dit avant ^^
",POSITIVE,0.6768,POSITIVE,0.6925
"Pierre la dit hier a 22h01 mais bon ca ta echapper
",NEGATIVE,0.6722,NEUTRAL,0.5673
"Je me rappelais plus
",POSITIVE,0.9952,NEGATIVE,0.7231
"Oui demain y’a une réunion de ceux qui prennent la décision, si prolongement il y a ce sera annoncé demain
",NEGATIVE,0.8926,NEUTRAL,0.5528
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"J’ai pas d’heure par contre, je crois que c’est plutôt dans l’aprem
",NEUTRAL,0.6593,NEGATIVE,0.7311
"Vivement demain
Allez harry potter et l’école des sorciers sur la une
",POSITIVE,0.9747,POSITIVE,0.7842
"Prolongement jusqu’au 3 Mai
M’enfin après je sais pas trop ce que ça implique
",NEGATIVE,0.8527,NEGATIVE,0.7281
"Oh t’as de la chance
",NEGATIVE,0.9955,POSITIVE,0.8257
"Le pays est plus petit, je trouve ça logique
Après ça va être par étape, pas sûr que ça fasse un grand changement
",POSITIVE,0.765,NEUTRAL,0.6451
"Bon tu nous diras on joue toujours ce soir ?
",NEGATIVE,0.9462,NEUTRAL,0.6554
"Oui
Enfin pour moi ok
",POSITIVE,0.9851,NEGATIVE,0.7145
"Et toi Nico
Et toi kethiel
",NEUTRAL,0.5549,POSITIVE,0.6784
"Moi c est bon
",POSITIVE,0.9258,POSITIVE,0.9207
"Cool je vous dis quand on a mangé
",POSITIVE,0.9642,NEUTRAL,0.5349
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Ca marche
",POSITIVE,0.9613,POSITIVE,0.8572
"On y va les garçons ?
",NEGATIVE,0.9736,POSITIVE,0.6924
"Yes
",POSITIVE,0.9998,POSITIVE,0.8832
"J’arrive
J’suis prêt
",POSITIVE,0.9711,POSITIVE,0.8188
"Idem
",NEGATIVE,0.9589,NEUTRAL,0.568
"Kethiel arrive
Purée je fais mes courses au simply il fait froid dans le magasin j’ai eu le malheur de tousser je vous dis pas comment les gens se sont retournés 😷
",NEUTRAL,0.5732,NEGATIVE,0.8522
"🤣🤣🤣🤣🤣
",NEGATIVE,0.6971,POSITIVE,0.82
"Ben moi hier j etais a la caisse pour sortir j avais un truc dans la gorge je voulais tousser mais je me suis retenu justement
",NEGATIVE,0.8627,NEGATIVE,0.7373
"Maman la terroriste
",NEGATIVE,0.9666,NEUTRAL,0.5031
"Mdr
Non mais maintenant tu tousses les gens ont peur
",NEGATIVE,0.9452,NEUTRAL,0.5531
"C’est ça
",POSITIVE,0.9818,POSITIVE,0.7991
"T ose plus tousser
",NEGATIVE,0.9788,NEUTRAL,0.5333
"Ça y est c’est passé
",NEGATIVE,0.8606,NEUTRAL,0.5835
"Oui je me doute
",POSITIVE,0.76,POSITIVE,0.8045
"Bah si tu tousse dans ton coude je vois pas où est le problème
Bat les couilles que les gens regarde mal 😂
",NEGATIVE,0.9613,NEGATIVE,0.8284
"Ben les gens ont peur que y en ai qui tombe pas sur le coude ... Et puis ils doivent ce dire elle est malade et elle sort sans masque lol
",NEGATIVE,0.9176,NEUTRAL,0.5463
"C’est ça mais en fait c’était le froid du magasin et en plus moi les masques me font tousser
",NEUTRAL,0.5084,NEGATIVE,0.8553
"Lol
",NEGATIVE,0.9438,NEUTRAL,0.5396
"Nico je prends ton vélo j’ai plus de freins
",POSITIVE,0.9625,NEUTRAL,0.5095
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"J’avais oublié combien ton vélo était cool
",POSITIVE,0.9803,POSITIVE,0.8979
"Ah bon ?
",NEGATIVE,0.935,NEGATIVE,0.9219
"Ben oui j’adore
",POSITIVE,0.9964,POSITIVE,0.9926
"Cool
",POSITIVE,0.9999,POSITIVE,0.9343
"Au secours vous vous rappelez le nom du village où est la pharmacie
",NEGATIVE,0.7832,NEGATIVE,0.8092
"Mussidan ?
Un truc comme ça non ?
",NEGATIVE,0.9871,NEUTRAL,0.5488
"Merci chéri
Bon c’est une histoire sans fin cette pharmacie à mussidan au moment où on doit deposer le dossier la banque change d’avis et ne veut plus suivre!!!! Je pense que c’est le mec qui ne veut pas que les 2 autres pharmacies rachètent celle là donc moi je tire un trait dessus
",NEGATIVE,0.798,NEGATIVE,0.8709
"Houla c’est le bazar
",NEGATIVE,0.8813,NEGATIVE,0.9165
"Wtf
",NEUTRAL,0.6636,NEUTRAL,0.5638
"C’est ça
Ça veut dire quoi wtf
Pas grave en tous cas
",NEGATIVE,0.9756,NEGATIVE,0.9128
"What the fuck
",NEGATIVE,0.9966,NEUTRAL,0.5791
"C est peut etre a cause du chicoungougnia que la banque veux plus suivre
",NEUTRAL,0.5781,NEUTRAL,0.5002
"Et si c’est dommage
",POSITIVE,0.8616,NEGATIVE,0.6696
"Le chicoungougniav🤣🤣🤣
",NEGATIVE,0.7033,NEUTRAL,0.6512
"😂😂
",NEGATIVE,0.6971,POSITIVE,0.82
"😂😂😂😂
",NEGATIVE,0.6971,POSITIVE,0.82
"Oui le coco 19 quoi !!!
",POSITIVE,0.9814,POSITIVE,0.715
"Hahaha
",POSITIVE,0.8918,POSITIVE,0.8445
"🤣🤣🤣
Le coco19 🤦🏽‍♀️
",NEGATIVE,0.9065,POSITIVE,0.6855
"Moi je viens d envoyer les documents pour mon pret a la banque !!! Ma conseillere ma dit qu il mettait plus de temps pour traiter le bazard j espere qu il prenne pas trop de temps non plus
",POSITIVE,0.757,NEGATIVE,0.8529
"Ben deux ans 😂😂😂😂
",POSITIVE,0.857,NEUTRAL,0.5376
"Ah ah ah t es une comique 😂😂😂
C est bon j ai tout envoyer par mail ils auront pas besoin de desinfincter tout les documents donc je leur laisse 2 mois pas plus lol
En tous cas a cause de coco19 elle peut pas me donner des delais de traitement ...
T inquiete maman tibot va trouver la solution !!!
Thibaut xd
Est confiance !!! Ne soit pas pesimiste😉
",NEGATIVE,0.9657,POSITIVE,0.6788
"Bah pauvre Thibaut si à chaque fois qu’il trouve une solution quelqu’un met des bâtons dans les roues je peux comprendre qu’il laisse tomber
",NEGATIVE,0.8636,NEGATIVE,0.8471
"Oui tu m etonnes
",NEUTRAL,0.6388,POSITIVE,0.7425
"T’avais raison Nico Thibaut ne se décourage pas à suivre
",NEUTRAL,0.5795,POSITIVE,0.7776
"Ben oui toi aussi positive !! 😉
Saison 1 des simpsons finis plus que 29 saisons lol
",POSITIVE,0.7428,NEUTRAL,0.5634
"Hahaha bon courage
",POSITIVE,0.9993,POSITIVE,0.8511
"Au boulot
",POSITIVE,0.9688,POSITIVE,0.7537
"Merci ca va etre long
",NEGATIVE,0.9639,NEUTRAL,0.666
"T’as jusqu’au 11 mai ^^
",NEGATIVE,0.9731,NEUTRAL,0.6281
"J ai pas que ca a regarder mdr
",NEGATIVE,0.7229,NEGATIVE,0.8525
"T’as des nouvelles d’ailleurs du taff ?
",NEGATIVE,0.984,NEUTRAL,0.621
"Non pas de nouvelles
",NEGATIVE,0.9952,NEGATIVE,0.8948
"Faudra que tu te renseignes avant le 11 Mai pour que tu t’organises
",NEGATIVE,0.7307,NEUTRAL,0.5406
"Oui je pense que j aurais des nouvelles la semaine juste avant le 11 mai
",NEGATIVE,0.7492,POSITIVE,0.7416
"Yes y’a des chances
",POSITIVE,0.9939,NEUTRAL,0.6629
"Et puis oui si je vois rien venir je les appellerais
Pour en savoir plus
",POSITIVE,0.9717,NEUTRAL,0.6287
"Ouais qu’ils t’oublient pas aussi 🤣🤣
",NEGATIVE,0.9142,POSITIVE,0.7951
"Comment veux tu qu’ils l’oublient !!! C’est lui qui risque oublier perdu dans ses séries
",POSITIVE,0.9255,NEGATIVE,0.9513
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Peut être que son boss il mate les Simpsons aussi en ce moment
",NEUTRAL,0.6239,NEUTRAL,0.6304
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Purée c’est dur de slalomer entre les escargots, j’en ai jamais autant vu!!!
",POSITIVE,0.9072,NEGATIVE,0.8408
"Oui ils ont la vie tranquille vu que personne ne sort
",NEUTRAL,0.6417,NEUTRAL,0.5474
"Pour acheter français faut le vouloir !!! Ou le pouvoir le kilo de tomates Maroc 2,45 euros et France 4,45😩😩😩
J’ai quand même acheté français
",NEUTRAL,0.5036,NEGATIVE,0.6861
"Oui t as vu ca moi j achete plus de legumes
Acheter francais je veux bien mais a ce prix la ils se revent
",NEGATIVE,0.7923,NEGATIVE,0.8909
"Ben du coup j’achète moins de quantité on va se mettre à la diète
",NEGATIVE,0.9708,NEUTRAL,0.5796
"Oui mdr ben deja que t etais la diete j ose pas imaginer maintenant
",NEGATIVE,0.9566,NEUTRAL,0.6423
"😂😂😂
",NEGATIVE,0.6971,POSITIVE,0.82
"Skype dans 15 minutes ça vous dit ?
",NEGATIVE,0.9461,NEUTRAL,0.5942
"Moi c est bon
",POSITIVE,0.9258,POSITIVE,0.9207
"Ok pour nous
",POSITIVE,0.9979,POSITIVE,0.8426
"Cool
",POSITIVE,0.9999,POSITIVE,0.9343
"On attend ton signal
",NEUTRAL,0.6548,POSITIVE,0.8073
"C'est bon en fait
",POSITIVE,0.9903,POSITIVE,0.8298
"J arrive
Puree j arrive au carrefour pour faire mes courses et j etais dans la queue pour rentrer et la bien sur une envie de tousser a m en etouffer pff
",NEGATIVE,0.6782,NEGATIVE,0.7398
"Mdr
",NEGATIVE,0.9466,NEUTRAL,0.6288
"Haha le terroriste lui aussi
",NEGATIVE,0.9668,POSITIVE,0.7474
"Et du coup tu t’es étouffé ou tu es reparti
",NEGATIVE,0.9719,NEGATIVE,0.9731
"J ai tousser comme pas possible dans mon coude j arrivais pas a me retenir lol
",NEUTRAL,0.6531,NEGATIVE,0.773
"Hahaha
",POSITIVE,0.8918,POSITIVE,0.8445
"Quand même où on en est arrivé !!! Pestiféré parce que tu tousses
",NEGATIVE,0.924,NEGATIVE,0.9452
"C’est la panique ^^
Tu vas voir que ça va tousser sans gêne dès qu’on aura des masques
",NEGATIVE,0.7541,NEUTRAL,0.6611
"C’est vrai
Putain je viens de me rendre compte qu’on m’a piqué 3000 euros sur mon compte!!! Je panique
",NEUTRAL,0.6602,NEGATIVE,0.8276
"DE QUOI ?
",NEGATIVE,0.9806,NEGATIVE,0.8596
"Comment ? Un seul paiement ?
",NEGATIVE,0.9238,NEUTRAL,0.5206
"Quoi ? Appelle ta banque !!
",POSITIVE,0.9102,NEGATIVE,0.8547
"Ça m’est déjà arrivé (250€) j’ai dit que c’est pas moi qui avait fait le paiement et ils m’ont remboursés
Ils sont normalement assurés pour les fraudes en ligne
Après je te conseille de changer tes mots de passes et ils vont sûrement te filer une autre carte
Mais oui appelle déjà pour voir si c’est pas un but
Bug*
",NEGATIVE,0.9962,NEGATIVE,0.8031
"T’facon ça arrive qu’à nous les trucs comme ça
",NEGATIVE,0.9282,NEUTRAL,0.595
"Mon certicode a été désactivé et dans la foulée ils ont viré de l’argent
C’est pas avec ma carte c’est directement sur mon compte
",NEGATIVE,0.9392,NEUTRAL,0.6046
"Ok bah réactive tout, change les codes et préviens ta banque
",NEGATIVE,0.9611,NEGATIVE,0.6721
"Oui
",NEUTRAL,0.5688,POSITIVE,0.8953
"T’as pas cliqué sur un mail un peu louche ou un truc comme ça ?
",NEGATIVE,0.9903,NEGATIVE,0.7234
"J’ai eu un mail qui disait de le réactiver
",NEUTRAL,0.5498,NEUTRAL,0.6166
"Ah ben voila
",POSITIVE,0.9539,NEUTRAL,0.5139
"Ouais faut jamais répondre à ça
Ils t’ont envoyé vers une fausse page et ils ont choppé tes données là bas
Jamais, jamais, jamais une banque t’enverra un mail pour activer / confirmer tes codes
Si t’as encore le mail, transmet le à la banque, ça pourrait peut être les aider
Maman va se faire gronder par la banque
",NEGATIVE,0.9825,NEGATIVE,0.8012
"Pour l’instant c’est par kethiel je rentre en vélo
",POSITIVE,0.9205,NEUTRAL,0.5008
"Ptdr
Miskina
",NEGATIVE,0.925,POSITIVE,0.7631
"T’inquiète, je pense qu’ils arriveront à gérer à la banque
T’es pas la première, tu certainement pas la dernière
",NEGATIVE,0.925,NEUTRAL,0.6569
"Merci chéri
",POSITIVE,0.9877,POSITIVE,0.9615
"Toujours ok pour des jeux ce soir ?
",POSITIVE,0.9346,NEUTRAL,0.5168
"Yes
",POSITIVE,0.9998,POSITIVE,0.8832
"Sa marche pour moi
",POSITIVE,0.9225,POSITIVE,0.962
"J’ai pas trop le cœur à ça mais ça me fera du bien d’être avec vous trois
",NEGATIVE,0.9231,POSITIVE,0.6681
"Oui c’est pour ça que je posais la question
",NEGATIVE,0.6904,POSITIVE,0.7664
"J’ai retrouvé le mail
Je te l’envoie
Je fais la vaisselle et j’arrive
",POSITIVE,0.9649,NEUTRAL,0.5666
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Je suis prête
",NEGATIVE,0.7142,POSITIVE,0.8875
"Je suis pret aussi
",POSITIVE,0.6998,POSITIVE,0.8987
"J’arrive
J’ai internet qui deconne 2 secondes
",NEGATIVE,0.785,NEGATIVE,0.8419
"Alors maman tu as reussi  a appeller ta banque ?
",NEGATIVE,0.9757,NEUTRAL,0.5762
"Oui chéri dès ce matin huit heures mais avec le confinement tout est compliqué !!!!
",NEUTRAL,0.6093,NEGATIVE,0.7792
"Ils vont s’en occuper quand même ?
",NEGATIVE,0.9751,NEGATIVE,0.7393
"Oui je m en doutais que ca allez etre compliqué
Je pense qu ils vont s en occuper mais au ralentit
",NEGATIVE,0.9142,NEUTRAL,0.5494
"Oui oui ils s’en occupent je suis allée à la poste aussi du coup j’ai pu changer mon mot de passe pour mon accès à internet ce qui est déjà ça
",NEGATIVE,0.9807,NEUTRAL,0.5738
"Bon cool, ça saoule mais c’est un stress en moins
",POSITIVE,0.9821,NEUTRAL,0.5537
"Il y a un groupe qui chante une chanson sur le coronavirus inspiré de vierzon de Brel vous pouvez pas me trouver ça
",NEUTRAL,0.6148,NEUTRAL,0.5428
"Je regarde
",POSITIVE,0.9898,NEUTRAL,0.5171
"Merci j’ai vu ça aux infos sur cnews ce matin c’est drôle
",NEGATIVE,0.9424,POSITIVE,0.8968
"Vesoul d’ailleurs la chanson non ?
",NEGATIVE,0.9258,NEUTRAL,0.507
"Vesoul oui je suis con
",NEGATIVE,0.6901,NEGATIVE,0.7001
"httpsVoilà
T'as voulu voir le salon
",NEGATIVE,0.9815,NEUTRAL,0.5746
"T’es trop fort t’as écouté ?
",NEGATIVE,0.9916,POSITIVE,0.7609
"J’écoute là c’est très drôle et bien fait
",POSITIVE,0.8343,POSITIVE,0.9964
"Alors les deux verseaux vous avez écouté ?
",NEGATIVE,0.9078,POSITIVE,0.7901
"Nope je regarde LOL la prof nous a dit de le regarder
Pour notre taff sur l’adolescence
",NEGATIVE,0.9663,NEGATIVE,0.9845
"Je regarde
",POSITIVE,0.9898,NEUTRAL,0.5171
"J’ai fait une plainte en ligne car la gendarmerie n’a pas voulu me recevoir et ce soir à 19h20 le flic m’appelle pour prendre ma plainte sur j’irai signer jeudi prochain !!! On irait dit qu’il avait du mal à me croire et lui aussi est à la banque postale !!! Il a dit je vais en partir 😂😂
Que j’irai
",NEGATIVE,0.9743,NEUTRAL,0.5141
"Hahaha au moins maintenant il fera attention lui aussi
Bon en tout cas ça a vite avancé, c’est cool
",POSITIVE,0.9775,POSITIVE,0.7678
"Il ne comprenait pas pourquoi un virement aussi important pouvait se faire sans que je sois prévenue
Et j’ai appris que le Max en virement était 3000 euros
",POSITIVE,0.8325,NEGATIVE,0.7337
"Ha oui, je vais t’avouer que je comprends pas trop non plus
",NEGATIVE,0.8504,NEGATIVE,0.8793
"Du coup c’est pour ça qu’ils ont fait 3000 et 94 pour tout vider et me laisser 4 malheureux euros et quelques
",NEGATIVE,0.8296,NEGATIVE,0.9732
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Jeudi prochain les visiteurs sur tf1!!!
",POSITIVE,0.9908,NEUTRAL,0.6387
"Hahaha
",POSITIVE,0.8918,POSITIVE,0.8445
"Les rolling stones ont fait un morceau avant le confinement qui s’appelle living in a ghost town vidionnaires😂😂😂
Il y a plus d’un an qu’ils ont fait le morceau
Purée le vélo de Nico il est trop top sept minutes de moins pour faire le trajet maison pharmacie de cauderan et pourtant il n’a pas d’assistance électrique 😂😂😂
",NEGATIVE,0.8904,NEGATIVE,0.7311
"Mdr oui j ai des vitesses !
",POSITIVE,0.9841,POSITIVE,0.7337
"Sacré progression
",NEGATIVE,0.9993,POSITIVE,0.9794
"Moi aussi j’ai des vitesses enfin on voit la différence entre les vélos de la bourgeoisie et ceux du peuple😂😂
Je vais économiser pour m’acheter un super vélo de bourgeois
",POSITIVE,0.7087,POSITIVE,0.6692
"Mdr
Mon velo c est pas un truc de bourgeois
",NEGATIVE,0.8832,POSITIVE,0.6879
"Il est trop bien le morceau je viens d’écouter
",NEUTRAL,0.5854,POSITIVE,0.9901
"Oui il est bien mais je comprends pas les paroles dommage
",NEGATIVE,0.8148,NEUTRAL,0.5889
"Ils avaient écrit le morceau avant le confinement mais ils ont modifié les paroles pour mieux coller au confinement
",NEGATIVE,0.9514,NEUTRAL,0.5534
"Ok
",POSITIVE,0.9998,POSITIVE,0.7579
"Je me disais bien que c’était trop précis pour être une coïncidence (il parle de lockdown à un moment)
Après l’idée de ville fantôme leur est venue avant
Là pour le coup c’est une belle coïncidence
",NEGATIVE,0.9353,POSITIVE,0.752
"Oui mais le titre ils  l’avaient avant ou pas?
",NEGATIVE,0.9434,NEUTRAL,0.5093
"Oui il l’avait avant
Ça c’est marrant par contre
",NEGATIVE,0.6736,NEGATIVE,0.7342
"C’est clair
",POSITIVE,0.991,POSITIVE,0.7375
"Quand vous voulez pour Skype
J'suis dispo
",NEUTRAL,0.5295,POSITIVE,0.7863
"Je suis dispo aussi
",NEGATIVE,0.9344,POSITIVE,0.8007
"Je suis prête aussi
On arrive
",POSITIVE,0.9866,POSITIVE,0.9229
"Je vous ai appelé
Je discutais avec des collègues ce matin, je vais pouvoir sortir à partir du 4 Mai par contre je devrais être en télétravail au moins jusqu’au 18 Mai
",NEGATIVE,0.9217,NEUTRAL,0.6246
"Bon c’est toujours ça
Libre!!!!
",POSITIVE,0.9966,NEUTRAL,0.5791
"Euh maman
T’as vu la photo
?
",NEGATIVE,0.9716,NEUTRAL,0.5718
"Oui puis je vais surtout pouvoir me balader avec des collègues
Laquelle ?
",NEGATIVE,0.9408,NEUTRAL,0.5737
"Avec son maillot trop belle
",POSITIVE,0.8792,POSITIVE,0.8887
"De son nouveau maillot de bain
",POSITIVE,0.9909,NEUTRAL,0.63
"Mais où ça ?
",NEGATIVE,0.9165,NEGATIVE,0.8879
"Laisse tomber c’est parce que je lui envoie des trucs elle réponds pas mais pour répondre ici y’a pas de soucis 🤦🏽‍♀️
",NEGATIVE,0.8917,NEUTRAL,0.5831
"Montre à Pierre kethiel
J’ai répondu
",POSITIVE,0.968,POSITIVE,0.6886
"Mais il s’en branle
😂😂😂
",NEGATIVE,0.87,NEGATIVE,0.685
"Mais non!!!
",NEGATIVE,0.9282,NEGATIVE,0.8622
