channel;sequence;default label;default score;camembert label;camembert score;label
#accueil;béh vous êtes OU :o ;POSITIVE;0,684;NEUTRAL;0,5956;NEUTRAL
#accueil;des_truites_en_faons, Lol salut;NEGATIVE;0,984;NEUTRAL;0,61;POSITIVE
#accueil;on dirait il est 7h;NEUTRAL;0,5801;NEGATIVE;0,6953;NEUTRAL
#accueil;Jai changée de nom jai mis  barbie lol;NEGATIVE;0,9617;NEUTRAL;0,5155;NEUTRAL
#accueil;H-Lamberty, ou 4h ;NEGATIVE;0,7871;NEUTRAL;0,5032;NEUTRAL
#accueil;Comme ca voilà;POSITIVE;0,9669;NEUTRAL;0,5346;NEUTRAL
#accueil;bonjour;POSITIVE;0,9679;POSITIVE;0,7109;POSITIVE
#accueil;Cc Barbie;NEGATIVE;0,9836;POSITIVE;0,7565;POSITIVE
#accueil;cherche ken;NEGATIVE;0,9795;NEUTRAL;0,5088;NEUTRAL
#accueil;bonjour Alice42;NEUTRAL;0,5084;POSITIVE;0,7862;POSITIVE
#accueil;bonjour Guest48413;POSITIVE;0,8623;POSITIVE;0,7684;POSITIVE
#accueil; ℹ️ [ INFO Chaat.fr ] ℹ️ : Envie de faire partie des radios sur la playlist de l'interface de t'chat? ♫♪.ılılıll|̲̅̅●̲̅̅|̲̅̅=̲̅̅|̲̅̅●̲̅̅|llılılı.♫♪ Faites en la demande sur ☞ https://support.chaat.fr/partenariat-radio :o) Enjoy !(>‿◠)✌;NEUTRAL;0,6543;POSITIVE;0,932;NEUTRAL
#accueil;Je c pas quoi mettre comme nom;POSITIVE;0,6751;NEGATIVE;0,9601;NEUTRAL
#accueil;lol Barbie;NEGATIVE;0,9295;NEUTRAL;0,5975;POSITIVE
#accueil;je ne sais pas kAyzO ca mfait les premiers jours gris j'ai pas de repères sans le soleil;NEGATIVE;0,8956;NEUTRAL;0,5655;NEGATIVE
#accueil;H-Lamberty, (x ta pas l'heure sur ton pc ;NEGATIVE;0,8337;NEUTRAL;0,5523;NEUTRAL
#accueil;depuis ce matin a cahque fois que je regarde par la fenêtre je me dis il est 7H;NEGATIVE;0,8698;NEGATIVE;0,7852;NEGATIVE
#accueil;Vladcarstein;NEGATIVE;0,9864;POSITIVE;0,7841;NEUTRAL
#accueil;Barbie cc;NEGATIVE;0,9612;NEUTRAL;0,503;POSITIVE
#accueil;!seen Elisa;POSITIVE;0,9968;NEUTRAL;0,6337;NEUTRAL
#accueil;Elisa (Chaat@7F41E601.4542ED0E.BE3EA212.IP) a été vu pour la dernière fois quitter #Ados il y a 2 heures (Bon retour sur www.chaat.fr).;NEGATIVE;0,9728;NEUTRAL;0,5973;NEGATIVE
#accueil;Fille bouillante pour priver ?  :);NEGATIVE;0,9536;NEGATIVE;0,8844;POSITIVE
#accueil;enfin tant qu'il arrete de faire des orages, je m'en moque du ciel gris;NEGATIVE;0,864;NEUTRAL;0,6556;NEGATIVE
#accueil;Coucou tiptop06;NEGATIVE;0,9791;POSITIVE;0,9166;POSITIVE
#accueil;si heureusement kAyzO;NEGATIVE;0,8652;POSITIVE;0,6835;POSITIVE
#accueil;H-Lamberty:  ici aussi le tps est gris;NEGATIVE;0,9026;NEGATIVE;0,717;NEGATIVE
#accueil;Barbie:  ah bin avec ce pseudo, tu vas attirer les boulets qui voudront jouer avec toi lol;NEGATIVE;0,9889;NEGATIVE;0,7449;NEGATIVE
#accueil;Bon ça mange quoi de bon ce midi;NEUTRAL;0,5237;NEGATIVE;0,9637;NEUTRAL
#accueil;Ah mince nanasse;NEGATIVE;0,9458;NEGATIVE;0,9886;NEGATIVE
#accueil;une souris;NEGATIVE;0,9972;NEUTRAL;0,5931;NEUTRAL
#accueil;Bon bah je doi trouver un autre nom;NEUTRAL;0,6452;NEGATIVE;0,9006;NEUTRAL
#accueil;d'agneau;NEUTRAL;0,5485;NEUTRAL;0,5894;NEUTRAL
#accueil;Barbie viens en pv stp;NEGATIVE;0,9661;POSITIVE;0,7805;NEUTRAL
#accueil;franchement pas grand chose etant donné que je suis centrée sur une tâche de verification domestique;POSITIVE;0,7137;NEGATIVE;0,9983;NEUTRAL
#accueil;et de un lol;NEGATIVE;0,6726;NEGATIVE;0,694;POSITIVE
#accueil;Ah c bon ca une souris d'agneau;NEGATIVE;0,9739;NEGATIVE;0,8596;NEUTRAL
#accueil;bonjour à tousse;POSITIVE;0,9407;POSITIVE;0,6717;POSITIVE
#accueil;t'es blonde et bien gaulée au moins barbie ? :D;NEGATIVE;0,9763;POSITIVE;0,6937;POSITIVE
#accueil;ca attendra;POSITIVE;0,7487;NEGATIVE;0,9723;NEUTRAL
#accueil;cc Barbie;NEGATIVE;0,9836;POSITIVE;0,8174;POSITIVE
#accueil;Bah je trouve pas de pseudo nanasse;NEGATIVE;0,9443;NEGATIVE;0,9117;NEUTRAL
#accueil;Aussi;POSITIVE;0,9764;NEUTRAL;0,5353;NEUTRAL
#accueil;H-Lamberty:;POSITIVE;0,9474;NEUTRAL;0,5675;NEUTRAL
#accueil;Ah non je ressemble  pas à barbie lol hophop;NEGATIVE;0,9794;NEUTRAL;0,6169;NEGATIVE
#accueil;ba vi;NEGATIVE;0,9558;NEUTRAL;0,5048;NEUTRAL
#accueil;courage pour en trouver un qui te plait Barbie;POSITIVE;0,9994;POSITIVE;0,7751;POSITIVE
#accueil;tralalala carpediem1;NEGATIVE;0,9573;NEGATIVE;0,7449;POSITIVE
#accueil;Hemm;NEGATIVE;0,9923;NEUTRAL;0,6331;NEUTRAL
#accueil;Barbie:  bin si tu ne veux pas avoir les affamés, faut trouver un pseudo pas très attirant;NEGATIVE;0,967;NEGATIVE;0,9067;POSITIVE
#accueil;la cuisine çà me passionne;POSITIVE;0,9623;POSITIVE;0,8835;POSITIVE
#accueil;Ok nanasse;POSITIVE;0,9773;NEGATIVE;0,8983;NEUTRAL
#accueil;publicité mensongère, ça peut te couter cher barbie :D;NEGATIVE;0,9292;NEGATIVE;0,9639;POSITIVE
#accueil;tu ressemble au barbie des années 40 mdr;POSITIVE;0,957;NEGATIVE;0,6814;POSITIVE
#accueil;genre nanasse;NEGATIVE;0,9009;NEGATIVE;0,9583;NEUTRAL
#accueil;Y'avais pas de barbie;POSITIVE;0,7211;NEUTRAL;0,63;NEUTRAL
#accueil;sinon tu finis dans la nasse;NEGATIVE;0,869;NEGATIVE;0,9953;NEGATIVE
#accueil;voilà Tramontane, mais il est réservé lol;NEUTRAL;0,5783;NEUTRAL;0,6071;NEUTRAL
#accueil;Dans les annee 40;POSITIVE;0,9906;NEUTRAL;0,6101;NEUTRAL
#accueil;si si;POSITIVE;0,9408;POSITIVE;0,7416;NEUTRAL
#accueil;H-Lamberty: loll;NEGATIVE;0,99;NEUTRAL;0,5072;NEUTRAL
#accueil;c'est un nom de famille barnie;POSITIVE;0,7334;NEUTRAL;0,5579;NEUTRAL
#accueil;barbie;POSITIVE;0,959;NEUTRAL;0,5101;NEUTRAL
#accueil;!seen nath31;POSITIVE;0,9861;POSITIVE;0,6694;NEUTRAL
#accueil;Nath31 (Chaat@B79CCD09.5E566A91.EC6C2695.IP) a été vu pour la dernière fois quitter #Entre-filles il y a 10 heures, 26 minutes (Bon retour sur www.chaat.fr).;NEGATIVE;0,9789;NEUTRAL;0,5416;NEGATIVE
#accueil;9 mars 1959;POSITIVE;0,9693;NEGATIVE;0,7738;NEUTRAL
#accueil;https://fr.wikipedia.org/wiki/Klaus_Barbie;NEGATIVE;0,925;POSITIVE;0,7222;NEUTRAL
#accueil;!seen julie35;POSITIVE;0,9891;POSITIVE;0,8085;NEUTRAL
#accueil;Cin > je ne me souviens pas avoir vu julie35.;NEUTRAL;0,5021;NEUTRAL;0,6332;NEUTRAL
#accueil;le mien est générique aussi nanasse;NEGATIVE;0,8994;NEGATIVE;0,9906;NEUTRAL
#accueil;première barbie;POSITIVE;0,987;NEUTRAL;0,551;NEUTRAL
#accueil;Ah j'ai enfin réussi à mettre ma photo sur mon ordi mdrrr;NEGATIVE;0,9549;NEUTRAL;0,517;POSITIVE
#accueil;et mes parents furent;NEGATIVE;0,7371;NEUTRAL;0,6215;NEUTRAL
#accueil;Du coup j'peux l'envoyer :D;NEGATIVE;0,9866;NEUTRAL;0,6627;POSITIVE
#accueil;mdrr;NEGATIVE;0,9471;NEUTRAL;0,6212;POSITIVE
#accueil;Cest bon g trouver;POSITIVE;0,9593;POSITIVE;0,8339;POSITIVE
#accueil;Barbapapa c biien;NEGATIVE;0,9518;POSITIVE;0,8977;POSITIVE
#accueil;"donc Barbie avant d'etre une poupée était un des nazis les plus celebre, pas pour rien que barbie était blonde ;)";NEGATIVE;0,9473;NEUTRAL;0,6542;NEGATIVE
#accueil;quoi;NEUTRAL;0,6512;NEGATIVE;0,9822;NEUTRAL
#accueil;Okk je savais pas;NEGATIVE;0,8264;NEUTRAL;0,5488;NEGATIVE
#accueil;Barbapapa:  ils vont te demander des barbatrucs lol;NEGATIVE;0,9905;NEUTRAL;0,6429;NEUTRAL
#accueil;et barbidule;NEGATIVE;0,9969;NEUTRAL;0,5475;NEUTRAL
#accueil;Barbie tue Rick;NEGATIVE;0,9962;NEUTRAL;0,5462;NEGATIVE
#accueil;du prenom Klaus;NEGATIVE;0,9619;NEUTRAL;0,6439;NEUTRAL
#accueil;pas mal Grizzly-;NEGATIVE;0,9961;POSITIVE;0,8022;POSITIVE
#accueil;C pas grave;NEGATIVE;0,9976;NEGATIVE;0,6872;POSITIVE
#accueil;https://fr.wikipedia.org/wiki/Klaus_Barbie;NEGATIVE;0,925;POSITIVE;0,7222;NEUTRAL
#accueil;Merci Tramontane;NEGATIVE;0,8522;POSITIVE;0,7512;POSITIVE
#accueil;hophop: tu as du retard;NEGATIVE;0,994;NEGATIVE;0,9791;NEGATIVE
#accueil;hophop;NEGATIVE;0,9796;NEUTRAL;0,5536;NEUTRAL
#accueil;un peu de culture;POSITIVE;0,9838;NEUTRAL;0,6098;POSITIVE
#accueil;pffff;NEGATIVE;0,9438;NEUTRAL;0,518;NEGATIVE
#accueil;cc Barbapapa;NEGATIVE;0,919;POSITIVE;0,7689;POSITIVE
#accueil;j'ai pas mis ma jupe rose;NEGATIVE;0,9842;NEGATIVE;0,8152;NEGATIVE
#accueil;ah merde je l'avais pas vu crepuscule pardon :D;NEGATIVE;0,9422;NEUTRAL;0,6229;NEGATIVE
#accueil;Coucou carpediem1;NEUTRAL;0,6649;POSITIVE;0,7707;POSITIVE
#accueil;je retourne à mes occupations;NEGATIVE;0,7728;NEGATIVE;0,8377;NEUTRAL
#accueil;tu vas bien Barbapapa :);NEGATIVE;0,8045;POSITIVE;0,8558;POSITIVE
#accueil;bonjour;POSITIVE;0,9679;POSITIVE;0,7109;POSITIVE
#accueil;ce fut un plaisir de vous instruire;NEGATIVE;0,9712;POSITIVE;0,9567;POSITIVE
#accueil;à l'eau;NEGATIVE;0,8851;NEUTRAL;0,5659;NEUTRAL
#accueil;à l'eau;POSITIVE;0,9955;NEGATIVE;0,6793;NEUTRAL
#accueil;mdrr;NEGATIVE;0,9471;NEUTRAL;0,6212;POSITIVE
#accueil;à l'aubergine;POSITIVE;0,9875;NEUTRAL;0,5692;NEUTRAL
#accueil;hhahahha;NEGATIVE;0,8757;POSITIVE;0,8811;POSITIVE
#accueil;Barbapelle;NEGATIVE;0,9232;NEUTRAL;0,5152;NEUTRAL
#accueil;Cc barbapapa;NEGATIVE;0,919;POSITIVE;0,6792;POSITIVE
#accueil;Y'a que le pastis qui est à l'eau chez moi;NEGATIVE;0,8863;NEGATIVE;0,976;NEGATIVE
#accueil;Coucou Damien33;POSITIVE;0,6743;POSITIVE;0,7192;POSITIVE
#accueil;Chaat.fr - n°21624  Aujourd'hui, après avoir fait un don du sang, on m'a dit de ne pas faire de sport dans les prochaines 24 h. Je ne savais pas que la masturbation était si physique. J'ai eu un malaise en pleine action. VDM ;NEGATIVE;0,972;NEGATIVE;0,8279;NEGATIVE
#accueil;la météo aussi;POSITIVE;0,7929;NEUTRAL;0,5602;NEUTRAL
#accueil;Ça va? Barbapapa;NEGATIVE;0,9852;NEUTRAL;0,5116;POSITIVE
#accueil;Cc fati;NEGATIVE;0,9717;POSITIVE;0,7856;POSITIVE
#accueil;Cc damien;POSITIVE;0,957;POSITIVE;0,7672;POSITIVE
#accueil;Ok cool;POSITIVE;0,9998;NEUTRAL;0,5597;POSITIVE
#accueil;Ouais la météo aussi :(;NEGATIVE;0,7857;NEGATIVE;0,7009;NEGATIVE
#accueil;Ça va fati;NEGATIVE;0,7777;NEUTRAL;0,5749;POSITIVE
#accueil;joyeux noël;POSITIVE;0,9979;POSITIVE;0,7322;POSITIVE
#accueil;C cool aujourd'hui  il fai pas chaud;POSITIVE;0,9748;NEUTRAL;0,5715;NEUTRAL
#accueil;déjà?;NEGATIVE;0,9924;NEUTRAL;0,651;NEUTRAL
#accueil;Super et toi damien;POSITIVE;0,8336;POSITIVE;0,9704;POSITIVE
#accueil;Ya pas de soleil;POSITIVE;0,9702;NEGATIVE;0,8889;NEGATIVE
#accueil;faut faire le ménage si besoin est;POSITIVE;0,8283;NEUTRAL;0,6146;NEUTRAL
#accueil;Barbapapa:  ah bah chez moi par contre si;NEGATIVE;0,983;NEUTRAL;0,5528;NEUTRAL
#accueil;Qui pour priver ? :);NEGATIVE;0,9291;NEUTRAL;0,5498;POSITIVE
#accueil;Ça va fati merci;NEGATIVE;0,9621;POSITIVE;0,7672;POSITIVE
#accueil;👍damien;NEGATIVE;0,6971;POSITIVE;0,7872;POSITIVE
#accueil;Barbapapa: le soleil est dans ton coeur;POSITIVE;0,932;POSITIVE;0,832;POSITIVE
#accueil; ℹ️ [ INFO Chaat.fr ] ℹ️ : Pour tout signalement(¬_¬) , n'hésitez pas à remplir le formulaire ✉ ✍ ➤ https://support.chaat.fr/signalement;NEGATIVE;0,9877;POSITIVE;0,778;NEUTRAL
#accueil;C mignon;NEUTRAL;0,6545;POSITIVE;0,8575;POSITIVE
#accueil;moi pareil, pas de soleil, et temps frais;POSITIVE;0,9916;NEGATIVE;0,9517;NEGATIVE
#accueil;Qui de bordeaux ou allentour svp;NEGATIVE;0,8448;POSITIVE;0,7444;NEUTRAL
#accueil;moi, ça me va;NEGATIVE;0,7027;POSITIVE;0,8003;POSITIVE
#accueil;pour bosser qu'il fasse moche dehors;POSITIVE;0,7319;NEGATIVE;0,9023;NEGATIVE
#accueil;v https://youtu.be/kTqwy6ay1HQ;NEGATIVE;0,9829;POSITIVE;0,7134;NEUTRAL
#accueil;YouTube Nathalie Cardone - Hasta siempre (Official Video HD) par Nathalie Cardone (durée: 5:02) - Vue(s): 15383992;NEGATIVE;0,9907;NEUTRAL;0,5239;NEUTRAL
#accueil;je suis au alen de tour;NEGATIVE;0,9369;NEUTRAL;0,6478;NEUTRAL
#accueil;Malheureusement je ss tres tres loin damien;NEGATIVE;0,9755;NEGATIVE;0,8386;NEGATIVE
#accueil;bienvenu;NEGATIVE;0,7975;POSITIVE;0,7095;POSITIVE
#accueil;les gens;NEGATIVE;0,8158;NEUTRAL;0,5734;NEUTRAL
#accueil;Ha ok fati;NEUTRAL;0,6241;NEUTRAL;0,5947;POSITIVE
#accueil;vous allez bien;NEGATIVE;0,9846;POSITIVE;0,6959;POSITIVE
#accueil;Fati: payes lui le billet;NEGATIVE;0,9797;NEGATIVE;0,7269;NEUTRAL
#accueil;Fati cc;NEGATIVE;0,9222;POSITIVE;0,7;POSITIVE
#accueil;!apero;POSITIVE;0,9973;POSITIVE;0,7198;NEUTRAL
#accueil;happyy déclare qu'il est l'heure de sortir les bouteilles du bar pour l'apéro ! Qui s'occupe des cacahuètes et des chips ? :p  ;NEGATIVE;0,9832;NEUTRAL;0,5746;POSITIVE
#accueil;bonjour Homelander;NEGATIVE;0,9191;POSITIVE;0,7759;POSITIVE
#accueil;je vais bientot reprendre un efferalgan;NEGATIVE;0,7596;NEUTRAL;0,5473;NEGATIVE
#accueil;Bonjour  homelander;POSITIVE;0,8406;POSITIVE;0,7834;POSITIVE
#accueil;Ouiiii biensur tiptop;NEGATIVE;0,9496;POSITIVE;0,9509;POSITIVE
#accueil;Fati regarde ton pv;NEGATIVE;0,9747;POSITIVE;0,68;NEUTRAL
#accueil;et ben pense à ton foie H-Lamberty;NEGATIVE;0,9655;NEUTRAL;0,6106;NEGATIVE
#accueil;Tramontane:  j'ai mon brevet Santé;POSITIVE;0,8466;NEUTRAL;0,5463;POSITIVE
#accueil;Bonjour à tous;POSITIVE;0,987;POSITIVE;0,7335;POSITIVE
#accueil;coucou ou re bonjour;POSITIVE;0,821;POSITIVE;0,7253;POSITIVE
#accueil;un brevet santé?;NEGATIVE;0,9945;NEUTRAL;0,5942;NEUTRAL
#accueil;Cc lolotte44;NEGATIVE;0,7652;NEUTRAL;0,5903;POSITIVE
#accueil;c'est quoi çà encore;NEGATIVE;0,7731;NEGATIVE;0,8906;NEGATIVE
#accueil;qui aime picoler ici?;NEGATIVE;0,9745;POSITIVE;0,7154;NEUTRAL
#accueil;moi pas;NEGATIVE;0,9954;NEGATIVE;0,8092;NEGATIVE
#accueil;Cc vilainechiante;NEGATIVE;0,9175;NEGATIVE;0,8176;NEGATIVE
#accueil;Mister: cocktail;POSITIVE;0,9793;NEUTRAL;0,5205;POSITIVE
#accueil;Savourer ou picolé comme un troue Mister?;NEGATIVE;0,9457;NEGATIVE;0,8529;NEGATIVE
#accueil;j'ai horreur des alcooliques;POSITIVE;0,6683;NEUTRAL;0,5127;NEGATIVE
#accueil;bonjour VilaineChiante;NEGATIVE;0,8918;NEUTRAL;0,5955;NEGATIVE
#accueil;soit suffisamment de connaissances pour être apte àl'auto-medication légale;NEGATIVE;0,9603;NEUTRAL;0,5658;NEUTRAL
#accueil;bonjour belle fleur;POSITIVE;0,9948;POSITIVE;0,8854;POSITIVE
#accueil;Tramontane:;POSITIVE;0,9827;NEUTRAL;0,5582;POSITIVE
#accueil;moi aussi;POSITIVE;0,9369;POSITIVE;0,7289;POSITIVE
#accueil;Lolotte44: cc toi;NEGATIVE;0,9255;POSITIVE;0,6746;POSITIVE
#accueil;pour qui tout ce bon odeur;POSITIVE;0,9923;NEUTRAL;0,6608;POSITIVE
#accueil;merci pour ta prévention Tramontane;POSITIVE;0,9022;POSITIVE;0,7553;POSITIVE
#accueil;Oh Barbapapa ça fais longtemps que je n avait pas vu se mot;NEGATIVE;0,9772;POSITIVE;0,6961;POSITIVE
#accueil;MrNice, oh salam khou ;NEGATIVE;0,9814;POSITIVE;0,748;POSITIVE
#accueil;Bonjour;POSITIVE;0,9679;POSITIVE;0,6751;POSITIVE
#accueil;Cindys-o-u-m-i-s-e: tu es voilée?;NEGATIVE;0,991;NEUTRAL;0,6327;NEUTRAL
#accueil;Cindys-o-u-m-i-s-e, Aurevoir;NEGATIVE;0,9897;NEUTRAL;0,5571;POSITIVE
#accueil;wslm kAyzO akhy;NEGATIVE;0,9726;POSITIVE;0,8511;POSITIVE
#accueil;cc Cindys-o-u-m-i-s-e;NEGATIVE;0,9894;POSITIVE;0,7821;POSITIVE
#accueil;Crepuscule, t'es nul là (: ;NEGATIVE;0,9895;NEGATIVE;0,971;NEGATIVE
#accueil;Ah tiens encore une escorte;POSITIVE;0,6776;NEGATIVE;0,7521;NEGATIVE
#accueil;mdrr;NEGATIVE;0,9471;NEUTRAL;0,6212;POSITIVE
#accueil;Ah  bon vladcarstein;NEUTRAL;0,5428;NEGATIVE;0,7375;NEUTRAL
#accueil;MrNice, ça va khou?;NEGATIVE;0,9938;NEUTRAL;0,6417;POSITIVE
#accueil;pardon Cindys-o-u-m-i-s-e tu es enchainée?;NEGATIVE;0,9942;NEGATIVE;0,8775;NEGATIVE
#accueil;elle est de chez ford;NEGATIVE;0,9728;NEUTRAL;0,6262;NEUTRAL
#accueil;ta blague;NEGATIVE;0,9588;NEUTRAL;0,5285;NEUTRAL
#accueil;kAyzO: pq donc? on peut pas parler de fringues?;NEGATIVE;0,9917;NEGATIVE;0,7276;NEGATIVE
#accueil;c'et un caractère à induction;NEUTRAL;0,6654;NEUTRAL;0,6359;NEUTRAL
#accueil;Barbapapa mes enfants regardais ce dessin animé;POSITIVE;0,6795;POSITIVE;0,7429;NEUTRAL
#accueil;rani hanya hmdl et toi kAyzO;NEGATIVE;0,978;POSITIVE;0,9174;POSITIVE
#accueil;pensée unique;POSITIVE;0,9997;POSITIVE;0,682;NEGATIVE
#accueil;Crepuscule, ^^ joue sur la subtilité (: ta raison ^^ mais tu devais pas retourné à tes occupations?;NEGATIVE;0,9782;NEUTRAL;0,6438;NEGATIVE
#accueil;ta rare beauté me réchauffe le coeur;POSITIVE;0,9933;POSITIVE;0,9926;POSITIVE
#accueil;je veux bien discuter de mode Crepuscule;POSITIVE;0,9062;NEUTRAL;0,6398;POSITIVE
#accueil;Salut;NEGATIVE;0,9924;POSITIVE;0,7253;POSITIVE
#accueil;hubla hup, barbatruc;NEGATIVE;0,984;NEUTRAL;0,6315;NEUTRAL
#accueil;t'etait pas en pause tchaat Crepuscule je croyais;NEUTRAL;0,6558;NEUTRAL;0,5295;NEUTRAL
#accueil;kAyzO: quelle subtilité? pour moi etre voilé= etre soumis;NEGATIVE;0,9438;NEUTRAL;0,5454;NEGATIVE
#accueil;ou est le soucis?;NEGATIVE;0,9107;NEGATIVE;0,9349;NEGATIVE
#accueil;Cindy c est quoi tes tarifs horaire en soumission;NEGATIVE;0,9504;NEGATIVE;0,8047;NEGATIVE
#accueil;salut Cindy8640;NEGATIVE;0,9889;POSITIVE;0,7486;POSITIVE
#accueil;alors là j'y connais rien H-Lamberty;NEGATIVE;0,9407;NEGATIVE;0,8832;NEGATIVE
#accueil;Cc cindy8640;NEGATIVE;0,8791;POSITIVE;0,7969;POSITIVE
#accueil;si quelqun porte un collier et une lesse c'est etre soumis aussi;NEGATIVE;0,9732;NEUTRAL;0,5674;NEGATIVE
#accueil;"Crepuscule, t'es bien mal renseigner ;) mon ptit comme si c'était mis de force mais sérieux arrêter vos préjuger en CARTON ";NEGATIVE;0,9537;NEGATIVE;0,7008;NEGATIVE
#accueil;Salut ici;NEGATIVE;0,9937;NEUTRAL;0,6652;POSITIVE
#accueil;bref;POSITIVE;0,9723;NEGATIVE;0,8644;NEUTRAL
#accueil;Relou;NEGATIVE;0,9395;NEGATIVE;0,9713;NEGATIVE
#accueil;c'est 8 euros de l'heure pour faire le ménage vlad;NEGATIVE;0,8953;NEGATIVE;0,8003;NEGATIVE
#accueil;"kAyzO: non la tu parles de SM on parle de sousmission ;)";NEGATIVE;0,968;NEGATIVE;0,737;NEGATIVE
#accueil;de quoi en auto-medication caconcerne uniquement les symptômes anodins c'est à la portée de toutes responsabilités Tramontane;NEGATIVE;0,8991;NEUTRAL;0,6543;NEUTRAL
#accueil;Crepuscule, tu parles de voile avec la soumission ;NEGATIVE;0,8918;NEUTRAL;0,5805;NEGATIVE
#accueil;la force et la soumission sont souvent psychologique :);POSITIVE;0,9637;POSITIVE;0,8713;NEUTRAL
#accueil;!seen silver;POSITIVE;0,9979;NEUTRAL;0,6467;NEUTRAL
#accueil;Silver (Chaat@882A74CE.E37076E4.F6193691.IP) a été vu pour la dernière fois quitter #Accueil il y a 20 heures, 16 minutes (Bon retour sur www.chaat.fr).;NEGATIVE;0,7999;NEUTRAL;0,5254;NEUTRAL
#accueil;voila la pluie fait encore son apparition;POSITIVE;0,9541;NEGATIVE;0,8269;NEGATIVE
#accueil;grrr;POSITIVE;0,9828;POSITIVE;0,88;NEGATIVE
#accueil;pq les mecs ne portent pas de voila kAyzO ?;NEGATIVE;0,9813;NEUTRAL;0,557;NEUTRAL
#accueil;je vais voir mon médecin comme çà je paye pas mes médocs;NEGATIVE;0,929;NEUTRAL;0,593;NEUTRAL
#accueil;pourquoi c'est tjs la femme qui se soumet?;NEGATIVE;0,9319;NEUTRAL;0,6365;NEUTRAL
#accueil;Crepuscule, azy laisse tombé ^^ j'ai pas envie de tergiverser alors que tu m'as très bien compris mais la langue française est une langue très complète avec bcp de vocabulaire pour faire mumuse ^^ ;NEGATIVE;0,9463;NEUTRAL;0,6065;NEGATIVE
#accueil;si c'est plus grave le diagnostic faut orienter lapersonne vers les soins appropriés je peux pas intervenir au delà du je guerris en 5 jours;NEGATIVE;0,8805;NEGATIVE;0,7504;NEGATIVE
#accueil;Tramontane:;POSITIVE;0,9827;NEUTRAL;0,5582;NEUTRAL
#accueil;Crepuscule, j'ai jamais vu de mec avec un voile perso (: encore moin un mec voilée soumis ;NEGATIVE;0,8218;NEUTRAL;0,6136;NEGATIVE
#accueil;ici grêle encore;POSITIVE;0,8105;NEUTRAL;0,6504;NEGATIVE
#accueil;et quoi kAyzO tu es fermé au débat et aux autres visions du monde? ou je dos me soumettre à tes idée?;NEGATIVE;0,9738;NEUTRAL;0,5063;NEGATIVE
#accueil;Crepuscule, bon ^^ j'aime pas la tournure que ça prend ton comportement actuel me plait pas point barre .|;NEGATIVE;0,949;NEGATIVE;0,9665;NEGATIVE
#accueil;Crepuscule, continue ^^ ;NEGATIVE;0,978;POSITIVE;0,6837;POSITIVE
#accueil;je refuse de payer des médocs donc pas d'auto médication;NEGATIVE;0,9913;NEUTRAL;0,5366;NEGATIVE
#accueil;si c'est la tuberculose je peux rien faire si c'est une grippe ca va je me soigne seule Tramontane;NEGATIVE;0,9467;NEUTRAL;0,6596;NEGATIVE
#accueil;"je comprend kAyzO ;)";NEUTRAL;0,6624;POSITIVE;0,8504;POSITIVE
#accueil;H-Lamberty: un rhume traité dure une semaine, un rhume non traité dure sept jours lol;NEGATIVE;0,9893;NEGATIVE;0,9086;NEGATIVE
#accueil;"avec tout ça tu me donnes raison kAyzO ;)";NEGATIVE;0,7489;POSITIVE;0,8205;POSITIVE
#accueil;Salut;NEGATIVE;0,9924;POSITIVE;0,7253;POSITIVE
#accueil;Myrtille: cc;POSITIVE;0,9584;POSITIVE;0,7758;POSITIVE
#accueil;je veux une belle ronde dame;POSITIVE;0,9955;POSITIVE;0,6828;POSITIVE
#accueil;Bon ben dommage on a perdu Cyndi;NEGATIVE;0,9746;NEGATIVE;0,7188;NEGATIVE
#accueil;je vois pas les soeurs en rue à 3h du matin, les freres oui, donc tu vas me fire que si elles sortent pas c'est parcequ'elles n'ont pas envie?;NEUTRAL;0,5632;NEUTRAL;0,6307;NEGATIVE
#accueil;un rhume soigné par un toubib est gratuit un rhume soigné par le pharmacien çà enrichit les labos;NEGATIVE;0,9673;NEGATIVE;0,6996;NEGATIVE
#accueil;Cc myrtille;POSITIVE;0,9877;POSITIVE;0,7603;POSITIVE
#accueil;comme bon te semble mais moi je suis prête de temps à temps à y avoir recours meme avec des moyens fragiles;POSITIVE;0,795;NEUTRAL;0,6422;NEUTRAL
#accueil;je n'ai aucune addiction;NEGATIVE;0,9906;NEGATIVE;0,927;NEUTRAL
#accueil; ℹ️ [ INFO Chaat.fr ] ℹ️ : Pour préserver la sécurité de votre identité virtuelle, enregistrez votre pseudo\xa0(c'est gratuit) (◦'⌣'◦)/  ➤  https://www.chaat.fr/register;NEGATIVE;0,9884;POSITIVE;0,8232;NEUTRAL
#accueil;Crepuscule:  on es pas censé parler religion sur le salon laisse le tanquille;NEUTRAL;0,5353;NEGATIVE;0,7322;NEGATIVE
#accueil;faut bien depenser ses sous quelque part;POSITIVE;0,9388;NEUTRAL;0,5748;NEUTRAL
#accueil;Qui veut mater priver? :);NEGATIVE;0,9212;NEUTRAL;0,63;NEUTRAL
#accueil;Myrtille cc;POSITIVE;0,9907;POSITIVE;0,7141;POSITIVE
#accueil;MrNice: qui a parlé de religion?;NEGATIVE;0,9939;NEGATIVE;0,7154;NEUTRAL
#accueil;!seen Melany;POSITIVE;0,6885;POSITIVE;0,7344;NEUTRAL
